ID	Gene.symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
H3092D10_1		-0.00839999999999999	0.06239375	-0.0408561215191784	0.967882628872816	0.999805217187098	-4.78562400195637
H3029C01_1		-0.018175	0.09946875	-0.0408315448304763	0.967901937469592	0.999805217187098	-4.78562433889186
H3093A10_1	Gnl3	0.00942500000000002	-0.10040625	0.0408301590406589	0.967903026211536	0.999805217187098	-4.78562435788439
H3094F08_1	ENSMUSG00000074179///Gsta2///Gsta1	-0.0176	-0.0762375	-0.0408203142299354	0.96791076076177	0.999805217187098	-4.78562449279094
H3042G09_1	Trpm2	0.00914999999999999	-0.1283125	0.0407760292467717	0.967945553185604	0.999805217187098	-4.78562509923988
H3152B07_1	Tnrc6a	0.011	0.06036875	0.0406175379835859	0.968070072128841	0.999805217187098	-4.78562726426442
H3077A10_1		0.00650000000000001	0.04485625	0.0405103305695963	0.968154300305769	0.999805217187098	-4.78562872396157
H3147H01_1		-0.00745000000000001	-0.26838125	-0.0404748660107944	0.968182163343992	0.999805217187098	-4.78562920598519
H3067B09_1		0.00757499999999998	-0.01409375	0.0403703637398254	0.968264266705538	0.999805217187098	-4.78563062389462
H3041C02_1		0.008275	0.04221875	0.0403697782118957	0.968264726733046	0.999805217187098	-4.78563063182886
H3006G10_1		-0.00707500000000002	-0.0266125	-0.0403436590299941	0.968285247614133	0.999805217187098	-4.78563098564204
H3068B10_1		0.00774999999999999	-0.028575	0.0399994020225375	0.968555719822888	0.999805217187098	-4.78563562759127
H3067H12_1		0.00859999999999997	-0.197275	0.0399055871574089	0.968629427979832	0.999805217187098	-4.78563688569232
H3144E02_1	2310026E23Rik	0.00967500000000003	0.20198125	0.0398857544288255	0.968645010130689	0.999805217187098	-4.7856371512803
H3036D09_1	Gcn5l2	0.00847499999999995	0.07405625	0.0397649184069283	0.968739948691425	0.999805217187098	-4.78563876659175
H3149E03_1	Ergic2	0.010325	-0.157025	0.0397242156042119	0.968771928216983	0.999805217187098	-4.78563930959541
H3010C05_1		0.00670000000000009	0.63801875	0.0397024043405413	0.968789064992196	0.999805217187098	-4.78563960034405
H3015A12_1	Tmem164	0.00912499999999997	-0.01794375	0.0396745308673823	0.968810964775246	0.999805217187098	-4.78563997167084
H3008B06_1	Fth1	0.007925	0.1400125	0.039572188487211	0.968891373916676	0.999805217187098	-4.78564133282681
H3088G11_1	Atf7ip	0.00650000000000001	0.1004875	0.0394535980014446	0.968984549424539	0.999805217187098	-4.78564290568706
H3147F02_1	Ash2l	-0.00775	0.05109375	-0.0393622482265704	0.969056322458637	0.999805217187098	-4.78564411403732
H3037G09_1	Dnajc11	-0.005275	-0.1507875	-0.0393596804119024	0.969058339980966	0.999805217187098	-4.78564414796322
H3022D01_1		-0.0115	0.29546875	-0.0393463022120177	0.969068851185796	0.999805217187098	-4.78564432467985
H3112B05_1	Carhsp1	0.00732499999999997	0.1385	0.0391982186279859	0.969185200330185	0.999805217187098	-4.78564627674847
H3081A08_1	Bcas3	0.00922500000000001	-0.0109375	0.0390298611215998	0.969317479545913	0.999805217187098	-4.78564848713361
H3071G08_1	Gprc5b	-0.00967499999999999	0.11076875	-0.0390250489686975	0.969321260488653	0.999805217187098	-4.7856485501731
H3158E06_1		0.018	0.01003125	0.0389156317448912	0.969407230581726	0.999805217187098	-4.78564998144836
H3064D06_1		0.007475	0.05629375	0.0389031580463062	0.969417031303082	0.999805217187098	-4.7856501443604
H3038E12_1		-0.011625	0.02784375	-0.0388270987975498	0.969476791995249	0.999805217187098	-4.78565113659818
H3156G07_1		-0.00799999999999999	0.09408125	-0.0386992788642312	0.969577222117726	0.999805217187098	-4.78565279971227
H3034D01_1	Dppa4	0.017075	0.05545	0.0385382601664538	0.969703737777174	0.999805217187098	-4.78565488698489
H3075H01_1		-0.00844999999999999	0.048375	-0.0385343215923704	0.969706832405206	0.999805217187098	-4.7856549379313
H3117C12_1	5430437P03Rik	0.011075	-0.12131875	0.0385072168996553	0.969728129197694	0.999805217187098	-4.78565528839593
H3044H01_1	Mrps18a	-0.011775	-0.2442875	-0.0384808366095692	0.969748856832643	0.999805217187098	-4.78565562925728
H3087A12_1	Ltf	-0.0149	0.0180625	-0.0384324024004775	0.969786912825614	0.999805217187098	-4.78565625447069
H3125D05_1	Akr1b3	-0.00620000000000001	-0.07500625	-0.0382231024829632	0.969951365967864	0.999805217187098	-4.78565894716962
H3099G07_1		-0.010725	0.08798125	-0.0380733464836273	0.970069034545515	0.999805217187098	-4.78566086479838
H3009D04_1	Tmed9	-0.00729999999999997	-0.0552875	-0.0378448240726562	0.970248594041996	0.999805217187098	-4.78566377652852
H3045C07_1	Phf17	-0.00819999999999996	-0.17883125	-0.0375733650558581	0.970461892737694	0.999805217187098	-4.78566721256503
H3041H11_1	BC002199	-0.00527500000000003	0.06316875	-0.0375085703006473	0.970512805503452	0.999805217187098	-4.78566802905951
H3023F06_1	Dbnl	0.00607499999999998	0.02784375	0.0373840126568599	0.970610677591091	0.999805217187098	-4.78566959468337
H3024F11_1	Btf3	-0.00517499999999999	-0.11364375	-0.0373606110031457	0.970629065667029	0.999805217187098	-4.78566988824885
H3037H08_1	Mov10	-0.00674999999999995	-0.07366875	-0.037299623395525	0.970676987350004	0.999805217187098	-4.78567065245329
H3008B03_1	Ube2r2	0.00825000000000001	0.13845625	0.0372397801305744	0.970724009965286	0.999805217187098	-4.78567140110531
H3026G09_1	Col5a2///Col2a1	0.00927500000000009	0.616025	0.0371933740136112	0.970760474245026	0.999805217187098	-4.78567198082843
H3001E05_1		0.0086	-0.06038125	0.0369764328702483	0.970930939778269	0.999805217187098	-4.78567468135504
H3107C11_1	Efemp2	-0.006575	-0.23649375	-0.0369359307495159	0.970962765232548	0.999805217187098	-4.78567518378398
H3041E10_1		-0.0067	0.0398375	-0.0369286625636859	0.970968476378721	0.999805217187098	-4.78567527388759
H3001E11_1	Zfand2a	-0.00717499999999999	0.0039625	-0.0368100105948066	0.971061710153906	0.999805217187098	-4.78567674230774
H3048C06_1		-0.00792500000000007	0.03223125	-0.0367015715200092	0.971146919267067	0.999805217187098	-4.78567808020264
H3083G08_1	Rbm35a	0.008025	0.0742	0.0366509630634684	0.971186686436185	0.999805217187098	-4.78567870324689
H3156B03_1	Sesn1	0.006625	0.07818125	0.0366218806047856	0.971209538918152	0.999805217187098	-4.7856790608942
H3117A09_1	D230015P20Rik///Tcfcp2	0.00949999999999998	0.09671875	0.0365215573948318	0.971288371320755	0.999805217187098	-4.78568029246048
H3037E05_1		0.0126	-0.03658125	0.0364183386940222	0.971369479273607	0.999805217187098	-4.78568155604659
H3119D03_1		0.00469999999999998	-0.09836875	0.0363901785990281	0.971391607177035	0.999805217187098	-4.78568190015701
H3028D04_1		0.00459999999999998	-0.153725	0.0363645555350712	0.971411741529281	0.999805217187098	-4.78568221303422
H3002G12_1		-0.00620000000000002	-0.0328375	-0.0362086239274349	0.971534271484109	0.999805217187098	-4.7856841123282
H3044G11_1	9630033F20Rik	0.00582499999999998	0.01223125	0.0362002052902242	0.971540886810567	0.999805217187098	-4.78568421463758
H3014D08_1		-0.00779999999999997	0.00559375	-0.0361976681038165	0.971542880520412	0.999805217187098	-4.78568424546664
H3131G04_1	Ddx5	-0.00542499999999999	0.00534375	-0.036126423111723	0.971598864598822	0.999805217187098	-4.78568511027444
H3073H07_1	Mybl2	0.00717500000000001	-0.165925	0.035993946223184	0.971702964903462	0.999805217187098	-4.78568671381757
H3144G04_1	Rpl7a///Surf2///Surf1	0.00524999999999998	-0.09030625	0.0358873569361829	0.971786723118979	0.999805217187098	-4.78568799973312
H3137C09_1	D1Bwg1363e	0.00822499999999998	0.1349	0.0357347692489315	0.971906627619944	0.999805217187098	-4.7856898339473
H3120H07_1		0.012275	0.23910625	0.0357159977967782	0.97192137840977	0.999805217187098	-4.78569005905397
H3070B10_1		-0.00807499999999998	-0.00366875	-0.0357146344680747	0.971922449727144	0.999805217187098	-4.78569007539836
H3120F03_1	Trub2	0.007575	0.1546875	0.0356146605726686	0.972001010367519	0.999805217187098	-4.78569127224455
H3137H11_1	2010301N04Rik	0.00872499999999996	-0.0333125	0.0354609416887749	0.972121805017081	0.999805217187098	-4.78569310596001
H3151C01_1	Mapk8ip3	-0.0114999999999999	0.6235	-0.0353227240569316	0.972230419140782	0.999805217187098	-4.78569474799012
H3092E08_1	Pzp	-0.01215	-0.00119375000000001	-0.0352677949911733	0.972273583633023	0.999805217187098	-4.78569539876907
H3112H02_1	Riok3	0.00492500000000001	-0.15769375	0.0352443175113886	0.972292032790372	0.999805217187098	-4.78569567661256
H3140G04_1	Hba-a2///Hba-a1	0.00952499999999995	-0.090575	0.0351483578060509	0.972367440357951	0.999805217187098	-4.78569681032154
H3001F02_1	Plekhj1///Sf3a2///Amh	0.00885000000000002	-0.11468125	0.0351459748974161	0.972369312911355	0.999805217187098	-4.78569683843492
H3037B12_1	Srrm1	0.00505	-0.04913125	0.0351162445701127	0.97239267581248	0.999805217187098	-4.78569718903092
H3089B02_1	Scyl1	-0.00914999999999998	0.064675	-0.0349773048891776	0.972501858740659	0.999805217187098	-4.78569882355003
H3099D10_1		0.01345	-0.200475	0.0349546923355695	0.972519628410129	0.999805217187098	-4.78569908895646
H3057C05_1	Rab3gap1	-0.00607500000000001	-0.084725	-0.0349227293075513	0.972544746007472	0.999805217187098	-4.7856994638179
H3002H09_1	Mutyh	0.00587500000000001	0.0087625	0.0349096517536852	0.972555022787428	0.999805217187098	-4.78569961709222
H3041C03_1		-0.00794999999999996	0.0058	-0.0348193522016687	0.972625983336046	0.999805217187098	-4.78570067387385
H3012E01_1	Abtb2	0.014	0.49638125	0.0347552286037275	0.972676374047149	0.999805217187098	-4.78570142265501
H3088B10_1		-0.00522500000000001	0.021225	-0.0345894335994957	0.972806662485709	0.999805217187098	-4.78570335227258
H3122G05_1		-0.00885000000000002	-0.03136875	-0.0344673716179383	0.972902584246916	0.999805217187098	-4.7857047670043
H3087E07_1		0.00702499999999998	0.03048125	0.0344426490717976	0.972922012380815	0.999805217187098	-4.78570505293645
H3101E03_1	Pofut2	0.00540000000000004	-0.1467375	0.0343881320782942	0.972964854447834	0.999805217187098	-4.78570568273567
H3130G04_1	Pik3r3	-0.00857499999999997	-0.07415625	-0.0343643075560604	0.972983576926241	0.999805217187098	-4.78570595765163
H3080G10_1	Apc	-0.00650000000000001	0.14925625	-0.0343302571652125	0.973010335422044	0.999805217187098	-4.78570635023527
H3056E02_1		0.00514999999999998	0.09125	0.0342238794477726	0.973093932552378	0.999805217187098	-4.78570757420947
H3147F11_1	4432416J03Rik///4432416J03Rik	0.0101	-0.112775	0.0341742564059533	0.973132929023819	0.999805217187098	-4.78570814386957
H3118C06_1	Fgfr1op2	0.00672499999999998	-0.00803125	0.034008563992936	0.973263139594234	0.999805217187098	-4.7857100399906
H3126A03_1		-0.0088	-0.014275	-0.0335382094058755	0.973632775335922	0.999805217187098	-4.78571537234959
H3094D11_1	Odz4	0.00647500000000001	0.05858125	0.0333962054352396	0.973744372664235	0.999805217187098	-4.78571696764174
H3159A04_1	Kctd15	-0.00652499999999998	0.20896875	-0.0333646284913134	0.97376918826188	0.999805217187098	-4.78571732146173
H3035H12_1	2310014L17Rik	0.00974999999999993	-0.13369375	0.033241747193249	0.973865758125184	0.999805217187098	-4.78571869516309
H3043D01_1		0.015375	0.1334	0.0332249101688716	0.973878990025956	0.999805217187098	-4.78571888299099
H3013G04_1	Mafg	-0.00960000000000003	0.13295625	-0.0331610694966818	0.97392916128058	0.999805217187098	-4.78571959431074
H3055C08_1	Rragc	0.00544999999999998	0.0444375	0.0331395052250233	0.973946108285507	0.999805217187098	-4.78571983427317
H3001C07_1		0.00732500000000003	0.0471875	0.0329525585112103	0.974093027156442	0.999805217187098	-4.78572190803373
H3154C06_1	Arl8b	0.00714999999999996	0.26255	0.0329279650480411	0.974112354894901	0.999805217187098	-4.78572217997085
H3090F04_1	Chst12	-0.00619999999999999	0.02893125	-0.0328854507480494	0.974145766465527	0.999805217187098	-4.78572264958515
H3138E10_1	Aldh1b1	-0.00700000000000001	-0.0309625	-0.0328596627433433	0.974166033029128	0.999805217187098	-4.78572293414471
H3012B11_1	RPL41///SLC25A6P1///Rpl41///Rpl41///RPL41P1///RPL41///PAX1	-0.00589999999999999	-0.26466875	-0.0328213097711572	0.974196174322559	0.999805217187098	-4.78572335694048
H3130D12_1	Cd164	-0.00682499999999997	-0.1377	-0.0327743517051863	0.974233078344894	0.999805217187098	-4.78572387392492
H3122A11_1		-0.0130000000000001	-0.0576625	-0.032636032314727	0.974341782955176	0.999805217187098	-4.78572539245075
H3103A04_1		-0.00759999999999997	0.0582875	-0.0326155892563729	0.974357849110355	0.999805217187098	-4.78572561633823
H3016C05_1	Anxa5	-0.00645000000000003	0.04508125	-0.0324631791221089	0.974477628260818	0.999805217187098	-4.78572728107683
H3091D12_1	Mak10	0.00612499999999999	0.18015	0.0324475654397496	0.974489899091908	0.999805217187098	-4.78572745118103
H3028B12_1	Rbms1	-0.00772500000000001	-0.0807	-0.0324044101640285	0.97452381496268	0.999805217187098	-4.7857279209132
H3038F04_1	Fmnl3	-0.00559999999999994	-0.23885625	-0.0319997613965669	0.974841832170535	0.999805217187098	-4.7857322949862
H3077B09_1	Fbxl10	-0.00670000000000001	-0.0261625	-0.0319724892990094	0.974863265721537	0.999805217187098	-4.78573258780879
H3149G04_1	Pja2	0.00660000000000006	0.16311875	0.0319332655325443	0.974894092303282	0.999805217187098	-4.78573300851968
H3049A03_1	Cdc37	-0.00889999999999999	-0.10409375	-0.0319122937707507	0.974910574361105	0.999805217187098	-4.78573323324923
H3029F03_1		-0.00547500000000001	-0.0115625	-0.0317706261111588	0.975021913646023	0.999805217187098	-4.7857347474675
H3097G11_1	Cttnbp2	0.00492499999999996	0.3071	0.0317011396308631	0.975076524575103	0.999805217187098	-4.78573548771334
H3043H07_1		0.00712499999999999	0.06335	0.0316814970777675	0.975091962105887	0.999805217187098	-4.78573569667347
H3075F06_1	1810055E12Rik	0.00620000000000002	0.0946625	0.0316164477747972	0.975143085910274	0.999805217187098	-4.78573638775227
H3114B12_1		0.00952500000000001	-0.1056375	0.0315591379032203	0.975188127202465	0.999805217187098	-4.78573699543122
H3143A08_1	Lsmd1	0.00922500000000004	-0.33840625	0.0315520106744166	0.975193728679694	0.999805217187098	-4.78573707092694
H3048H03_1		0.008525	0.0988875	0.0315480107573132	0.975196872320702	0.999805217187098	-4.78573711328891
H3033F11_1	Cst3	-0.00944999999999985	-1.3331125	-0.0315479003654161	0.97519695908063	0.999805217187098	-4.78573711445796
H3071H11_1		0.00865	-0.12664375	0.0314627413180344	0.975263887935823	0.999805217187098	-4.78573801507549
H3064B04_1		0.00635000000000005	-0.0428875	0.0314378729668554	0.975283432697969	0.999805217187098	-4.78573827761685
H3139A10_1	Tbcb	0.00687499999999999	0.01385	0.031433117804331	0.97528716992066	0.999805217187098	-4.78573832779465
H3086B11_1	Cyb5b	-0.00557500000000001	-0.0721	-0.0313611786391189	0.975343709107687	0.999805217187098	-4.78573908599081
H3079E10_1	1700013F07Rik	-0.005925	0.020575	-0.0311930556351207	0.97547584263699	0.999805217187098	-4.78574085113491
H3116G06_1		-0.00642499999999998	0.0445	-0.0311808909984552	0.975485403263009	0.999805217187098	-4.7857409784849
H3120H06_1		0.00624999999999998	0.15276875	0.0311665795648225	0.975496651138986	0.999805217187098	-4.78574112824584
H3137F02_1	Med13l	0.00639999999999996	0.194175	0.0310717538517816	0.975571178248224	0.999805217187098	-4.78574211880589
H3051D02_1	Exo1	0.00717500000000004	-0.290475	0.0310580691796647	0.975581933568085	0.999805217187098	-4.78574226150832
H3088A01_1	Pbp2///Pebp1	0.00647499999999999	0.07843125	0.0309936945759422	0.975632528155648	0.999805217187098	-4.78574293195721
H3107G12_1	Crot	-0.00660000000000002	-0.04863125	-0.030984176551405	0.975640008762625	0.999805217187098	-4.78574303096755
H3109H10_1		0.009075	-0.06299375	0.0309591729174963	0.97565966015808	0.999805217187098	-4.78574329092061
H3069A01_1		-0.00592499999999999	0.1634625	-0.0309391392384522	0.97567540547099	0.999805217187098	-4.78574349905158
H3079G05_1		-0.00755	-0.0533875	-0.030926605677833	0.975685256129903	0.999805217187098	-4.78574362919492
H3074D09_1	Drg2	0.00407500000000002	0.15185	0.0308896101295425	0.97571433252997	0.999805217187098	-4.78574401303399
H3107G02_1	Fbxl3	0.00792500000000002	0.14305625	0.0308376406643676	0.975755177637759	0.999805217187098	-4.78574455145573
H3003H07_1		-0.00700000000000003	-0.06575	-0.0307532955553278	0.975821468347481	0.999805217187098	-4.78574542337102
H3004B10_1	Adck2	0.008275	0.0451125	0.0306804276182909	0.975878738765131	0.999805217187098	-4.78574617471897
H3086G07_1	4930579J09Rik	-0.00649999999999999	-0.05810625	-0.0305613908081114	0.97597229581285	0.999805217187098	-4.78574739828497
H3035G02_1	AI314180	0.00780000000000002	0.11614375	0.0304199049792677	0.976083497147748	0.999805217187098	-4.78574884641638
H3118A03_1	Hbb-y	0.00677500000000003	0.02938125	0.0303834308250966	0.976112164232628	0.999805217187098	-4.78574921864628
H3070H10_1	Lsm14a	-0.004875	-0.016675	-0.0301720274319889	0.97627831868519	0.999805217187098	-4.78575136728888
H3006E04_1	Safb2	0.00619999999999998	-0.0578875	0.030030410729373	0.976389624270544	0.999805217187098	-4.78575279825037
H3127F02_1	Pcx	-0.00729999999999997	-0.18361875	-0.0300230970895435	0.976395372539474	0.999805217187098	-4.78575287196803
H3130C11_1		0.0078	0.15281875	0.0299654340984061	0.976440693710609	0.999805217187098	-4.78575345255202
H3074A02_1	Birc3	0.00497499999999999	0.0192625	0.0297980089787565	0.976572284691205	0.999805217187098	-4.78575513195987
H3119E12_1	Matr3	-0.00617500000000001	0.25185	-0.0296224958437792	0.976710233348254	0.999805217187098	-4.78575688239631
H3012G12_1	Pik3cd	0.00512499999999998	-0.0366	0.0295397224459579	0.976775291301587	0.999805217187098	-4.78575770432841
H3059B02_1	Rgs12	-0.008675	0.00345624999999999	-0.029471651774529	0.976828793382268	0.999805217187098	-4.7857583785407
H3097H08_1	Rbbp4	0.00832500000000003	-0.1323625	0.0294587891922375	0.976838903107501	0.999805217187098	-4.78575850576465
H3031F05_1		-0.00405	-0.10569375	-0.02937897206529	0.976901637818849	0.999805217187098	-4.78575929399535
H3040G01_1	Nat5	0.00780000000000002	-0.01209375	0.0293442488977993	0.976928929602626	0.999805217187098	-4.78575963623512
H3109B11_1	Slc27a4	0.00857499999999997	0.1810875	0.0293333374347137	0.976937505822015	0.999805217187098	-4.78575974369752
H3072C09_1		-0.00730000000000003	-0.05421875	-0.0293034117853028	0.976961026874631	0.999805217187098	-4.78576003821756
H3107E03_1	Plcd3	0.00577500000000001	-0.02020625	0.0292030648729187	0.977039898004123	0.999805217187098	-4.7857610236106
H3138H04_1	Acsl1	-0.00479999999999994	0.1499625	-0.0291786216628817	0.97705911002828	0.999805217187098	-4.78576126312772
H3111F11_1	Foxn4	-0.022325	-0.28234375	-0.0290997916168521	0.977121069450125	0.999805217187098	-4.78576203421106
H3070F01_1	Cpeb1	0.008525	-0.0801375	0.0290954885072792	0.977124451644304	0.999805217187098	-4.78576207624229
H3012G01_1	Pfpl///Mpeg1	-0.0122	0.02975625	-0.029002855130748	0.977197260511642	0.999805217187098	-4.78576297954494
H3058E08_1		0.010475	0.01075	0.0289626010704154	0.977228899847581	0.999805217187098	-4.78576337117963
H3059D12_1		-0.00777499999999998	0.38159375	-0.0288153322152463	0.977344652199459	0.999805217187098	-4.78576479933465
H3069A04_1	Frat2	0.00714999999999996	0.02595625	0.0285949340638263	0.977517884667675	0.999805217187098	-4.78576692307
